iso3,year,conflict_score,disaster_score,economic_score,health_shock,PEI,conflict_score_flag,disaster_score_flag,economic_score_flag,health_shock_flag,n_crises_above_threshold,is_polycrise_year,income_group,region,country_name
KEN,2011,0.3363964633316528,0.5855900187281858,0.2789384455845898,0.0,0.33387087824427236,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2012,0.430884684980691,0.6133978355122154,0.2645307453391762,0.0,0.3702917849560897,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2013,0.4759970815686636,0.5600185807536078,0.2511058792098871,0.2499999999375,0.40688009353053095,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2014,0.4391524505489709,0.5016099979622386,0.2386811473053612,0.0,0.3387761440090397,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2015,0.4046503309506679,0.4070121612898056,0.2361333642484371,0.0,0.30241399721729445,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2016,0.3548794236533357,0.5405269118633587,0.2489944206873363,0.0,0.32158813141634124,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2017,0.4835681899654184,0.3098834198727465,0.2705273875756194,0.0,0.3143515683499879,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2018,0.4411747991211522,0.6728148491726387,0.2036286189318019,0.499999999875,0.4485220466997634,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2019,0.4071416027740177,0.5311369903101346,0.2207956841221266,0.499999999875,0.40548272956022147,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2020,0.4251573491405473,0.6636969696949555,0.3265510271473708,0.7499999998125,0.5088670713816481,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2021,0.4439736976312419,0.502958356001649,0.1812425477564689,0.0,0.3264410201104641,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2022,0.5138998357447101,0.299372454451199,0.2462072708056163,0.0,0.3162598738248523,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2023,0.5505823490047158,0.4702272037704035,0.2314566208705908,0.0,0.3681247783118991,0,0,0,1,1,0,LMIC,SSA,Kenya
KEN,2024,0.5510518516057558,0.4246916241154361,0.22066735691892,,0.3542078933206035,0,0,0,0,0,0,LMIC,SSA,Kenya
COD,2010,,0.3487348075944191,0.2588749148580013,,0.1519024306131051,0,0,0,0,0,0,LIC,SSA,DR Congo
COD,2011,,0.357930198127964,0.234299775138901,0.0,0.14805749331671625,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2012,,0.3517533846173954,0.0731615006403779,0.0,0.10622872131444333,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2013,,,0.0557111059054624,0.0,0.0139277764763656,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2014,,0.5131471750196002,0.1099544618436469,0.0,0.15577540921581176,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2015,,0.4058717647588409,0.1104372493620278,0.0,0.12907725353021718,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2016,,0.2876870166509612,0.2862950380274341,0.2499999999375,0.18099551366022384,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2017,,0.2641482722132064,0.3649650197086855,0.0,0.15727832298047298,0,0,1,1,2,0,LIC,SSA,DR Congo
COD,2018,,0.4064580271452845,0.3310257461823518,0.499999999875,0.2593709433131591,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2019,,0.4784073229100976,0.2268958119116891,0.0,0.17632578370544666,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2020,,0.4041806375438888,0.3323350735251774,0.0,0.18412892776726653,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2021,,0.4170863108948496,0.3181786991459348,0.2499999999375,0.2213162525008211,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2022,,0.6461458952538982,0.1747039932983955,0.0,0.20521247213807342,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2023,,0.4937804652993076,0.2348436778586901,0.2499999999375,0.2196560357801244,0,0,0,1,1,0,LIC,SSA,DR Congo
COD,2024,,0.5246070917827238,0.2663026283353684,,0.19772743002952303,0,0,0,0,0,0,LIC,SSA,DR Congo
ZMB,2010,0.0052446221932395,0.132816986668665,0.1480548962460822,,0.07205358849632063,0,0,0,0,0,0,LMIC,SSA,Zambia
ZMB,2011,0.1045957959288484,0.1393566682354517,0.2405558164571459,0.0,0.13158664974824635,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2012,0.1106587721686286,0.0782274843416546,0.1857211127920147,0.0,0.10471771954243733,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2013,0.1578981599086439,0.1524675376162904,0.2375700180441068,0.0,0.15277374488312465,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2014,0.1819565277909691,0.2746132102860088,0.2515980652201429,0.0,0.1952376036033771,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2015,0.1884505238434489,,0.301779387585358,0.0,0.14140253024154661,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2016,0.1793531854780342,,0.3193539203077949,0.99999999975,0.29261209495676066,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2017,0.0455399320166787,0.2535054231349615,0.2652173554732963,0.0,0.14561967085790198,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2018,0.1344411362697661,,0.2609490221523659,0.2499999999375,0.1497916532231346,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2019,0.105629758933267,0.4954644909410001,0.3252986985799674,0.0,0.2421612130068853,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2020,0.1884505238434489,0.4589108527479163,0.4391793441328926,0.0,0.29048023256540934,0,0,1,1,2,0,LMIC,SSA,Zambia
ZMB,2021,0.1739542487656692,0.5006148937587174,0.28574006630508,0.0,0.25747272708393354,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2022,0.1336460696322268,0.279247870104271,0.262314545177452,0.2499999999375,0.21966672818233512,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2023,0.1126077832416501,0.4093420672148607,0.2578859692746612,0.0,0.20621973325695803,0,0,0,1,1,0,LMIC,SSA,Zambia
ZMB,2024,0.0,0.5962995255665172,0.304513954235707,,0.22520336995055606,0,0,0,0,0,0,LMIC,SSA,Zambia
ZWE,2010,0.2846920422874688,0.5034677214710855,0.0,,0.22550914516838547,0,0,0,0,0,0,LMIC,SSA,Zimbabwe
ZWE,2011,0.3309479049305983,0.2097174662250051,0.0232627057898928,0.0,0.17407680972943385,0,0,0,1,1,0,LMIC,SSA,Zimbabwe
ZWE,2012,0.2884723751670234,,0.0106129776903621,0.0,0.10361857573104871,0,0,0,1,1,0,LMIC,SSA,Zimbabwe
ZWE,2013,0.2146593436702461,0.6981253482618681,0.2217727121272012,0.0,0.3051052853818535,0,1,0,1,2,0,LMIC,SSA,Zimbabwe
ZWE,2014,0.2567286884619439,0.5274697361538054,0.153074174368743,0.0,0.25999101859231744,0,0,0,1,1,0,LMIC,SSA,Zimbabwe
ZWE,2015,0.2956646518348638,0.1431137871798249,0.1647077708586866,0.2499999999375,0.2179380176424552,0,0,0,1,1,0,LMIC,SSA,Zimbabwe
ZWE,2016,0.2667007695709468,0.204601421376541,0.184097098341926,0.0,0.19051989927944812,0,0,0,1,1,0,LMIC,SSA,Zimbabwe
ZWE,2017,0.3256351445025723,0.655117397750627,0.1410241468317158,0.0,0.313007686721486,0,0,0,1,1,0,LMIC,SSA,Zimbabwe
ZWE,2018,0.3398846000272135,0.2839982506828638,0.2639613661872261,0.7499999998125,0.36844951419892213,0,0,0,1,1,0,LMIC,SSA,Zimbabwe
ZWE,2019,0.2729551081671497,0.4204480886490163,0.6707692181712354,0.0,0.3683386145635653,0,0,1,1,2,0,LMIC,SSA,Zimbabwe
ZWE,2020,0.2443119660690245,,0.6998532093960943,0.0,0.26047249047318216,0,0,1,1,2,0,LMIC,SSA,Zimbabwe
ZWE,2021,0.2266048253739363,0.385262133782034,0.3375333948801036,0.0,0.2600105710464121,0,0,0,1,1,0,LMIC,SSA,Zimbabwe
ZWE,2022,0.2483270658324166,0.3490655712846505,0.4281443742304724,0.0,0.28121695942012653,0,0,1,1,2,0,LMIC,SSA,Zimbabwe
ZWE,2023,0.2662230410519322,0.3437666779728701,0.4458530193656581,0.0,0.2905829887028083,0,0,1,1,2,0,LMIC,SSA,Zimbabwe
ZWE,2024,0.1506205645712786,0.6868248159789685,0.51565459830532,,0.35333705117101966,0,0,1,0,1,0,LMIC,SSA,Zimbabwe
SYR,2010,,,0.2392369231364265,,0.059809230784106625,0,0,0,0,0,0,LMIC,MENA,Syria
SYR,2011,,,,0.0,0.0,0,0,0,1,1,0,LMIC,MENA,Syria
SYR,2012,,,,0.0,0.0,0,0,0,1,1,0,LMIC,MENA,Syria
SYR,2013,,,,0.0,0.0,0,0,0,1,1,0,LMIC,MENA,Syria
SYR,2014,,,,0.0,0.0,0,0,0,1,1,0,LMIC,MENA,Syria
SYR,2015,,0.2015243861042782,,0.2499999999375,0.08788109651669454,0,0,0,1,1,0,LMIC,MENA,Syria
SYR,2016,,,,0.2499999999375,0.037499999990625,0,0,0,1,1,0,LMIC,MENA,Syria
SYR,2017,0.9513594932438668,,,0.0,0.33297582263535336,1,0,0,1,2,0,LMIC,MENA,Syria
SYR,2018,0.8917023533244899,,,0.0,0.3120958236635714,1,0,0,1,2,0,LMIC,MENA,Syria
SYR,2019,0.8639603678196306,0.4020030853688932,,0.499999999875,0.477886900060344,1,0,0,1,2,0,LMIC,MENA,Syria
SYR,2020,0.8004206177626398,0.3752940052312001,,0.0,0.37397071752472394,1,0,0,1,2,0,LMIC,MENA,Syria
SYR,2021,0.7837613656878716,0.5665217161505014,,0.0,0.4159469070283804,1,0,0,1,2,0,LMIC,MENA,Syria
SYR,2022,0.7954903583598365,0.4260888282344542,,0.0,0.38494383248455627,1,0,0,1,2,0,LMIC,MENA,Syria
SYR,2023,0.7927714961771828,0.830612415044931,,0.499999999875,0.5601231274044967,1,1,0,1,3,1,LMIC,MENA,Syria
SYR,2024,0.8115314164033799,0.2854937428482972,,,0.3554094314532572,1,0,0,0,1,0,LMIC,MENA,Syria
YEM,2010,,0.1810858633866669,0.2149290117230465,,0.09900371877742835,0,0,0,0,0,0,LIC,MENA,Yemen
YEM,2011,,,0.6446256995873253,0.0,0.16115642489683132,0,0,1,1,2,0,LIC,MENA,Yemen
YEM,2012,,,0.3102774818266433,0.0,0.07756937045666082,0,0,0,1,1,0,LIC,MENA,Yemen
YEM,2013,,0.3250063780954452,0.2700702761707477,0.0,0.14876916356654823,0,0,0,1,1,0,LIC,MENA,Yemen
YEM,2014,,,0.3495311185789615,0.0,0.08738277964474038,0,0,0,1,1,0,LIC,MENA,Yemen
YEM,2015,0.8121742136292234,0.6468175834660268,0.6967938089497556,0.2499999999375,0.6576638228647987,1,0,1,1,3,1,LIC,MENA,Yemen
YEM,2016,0.813904999171022,0.3004894424464566,0.5861795651634916,0.0,0.5065340016123447,1,0,1,1,3,1,LIC,MENA,Yemen
YEM,2017,0.8171086366351364,0.2324633289612247,0.5253268672469524,0.0,0.47543557187434204,1,0,1,1,3,1,LIC,MENA,Yemen
YEM,2018,0.8713915471615693,0.2765697518852564,0.4173163708782579,0.0,0.4784585721974278,1,0,1,1,3,1,LIC,MENA,Yemen
YEM,2019,0.8573455580242081,0.4582656781922853,0.3441716394650195,0.0,0.5006802747227991,1,0,0,1,2,0,LIC,MENA,Yemen
YEM,2020,0.8346732454756671,0.5267541035552536,0.5698991480789067,0.2499999999375,0.6037989488156486,1,0,1,1,3,1,LIC,MENA,Yemen
YEM,2021,0.814828466613252,0.4014739936703792,0.4480965905229816,0.0,0.49758260936297843,1,0,1,1,3,1,LIC,MENA,Yemen
YEM,2022,0.7588554388746536,0.4004845877559973,0.3954434857379815,0.0,0.4645814219796234,1,0,1,1,3,1,LIC,MENA,Yemen
YEM,2023,0.7086558616690373,0.420130713558794,0.2806273047110394,0.499999999875,0.49821905613287143,1,0,0,1,2,0,LIC,MENA,Yemen
YEM,2024,0.725003474404614,0.484407815119815,0.4624799672686941,,0.49047316163874216,1,0,1,0,2,0,LIC,MENA,Yemen
LBN,2010,,,0.1310209325582503,,0.03275523313956258,0,0,0,0,0,0,LMIC,MENA,Lebanon
